port_a,port_b,lag,corr,pval,pval_corrected
Ningbo,Kobe,13,0.0466,0.0179,0.24734545454545454
Ningbo,Kobe,14,0.0523,0.0079,0.15117985611510792
Ningbo,Mizushima,1,0.035,0.0744,0.480722891566265
Ningbo,Mizushima,2,0.0702,0.0004,0.016121212121212123
Ningbo,Mizushima,3,0.035,0.075,0.480722891566265
Ningbo,Mizushima,4,0.0115,0.5577,0.8910321224857399
Ningbo,Mizushima,5,0.0349,0.0756,0.48166706586826347
Ningbo,Mizushima,6,0.0642,0.0011,0.036575
Ningbo,Mizushima,7,0.0349,0.0761,0.4825411203814064
Ningbo,Mizushima,8,-0.0058,0.7685,0.9527748837209302
Ningbo,Mizushima,9,0.0118,0.5487,0.8905635159542445
Ningbo,Mizushima,10,-0.0176,0.3712,0.7972482842147759
Ningbo,Mizushima,11,-0.0059,0.7651,0.9519017773620206
Ningbo,Mizushima,12,0.0004,0.9854,0.9962927382753403
Ningbo,Mizushima,13,0.0121,0.5386,0.8869409217445099
Ningbo,Mizushima,14,0.071,0.0003,0.012372093023255813
Ningbo,Nagoya,1,0.0875,0.0,0.0
Ningbo,Nagoya,2,0.0545,0.0055,0.11474509803921569
Ningbo,Nagoya,3,0.032,0.1036,0.5284295302013423
Ningbo,Nagoya,4,0.0488,0.013,0.21674074074074073
Ningbo,Nagoya,5,0.0095,0.63,0.9158847199564981
Ningbo,Nagoya,6,0.0431,0.0283,0.322389721627409
Ningbo,Nagoya,7,-0.0074,0.7058,0.9317260545905707
Ningbo,Nagoya,8,-0.0071,0.7197,0.9377053352912383
Ningbo,Nagoya,9,0.0267,0.1753,0.6471866759195003
Ningbo,Nagoya,10,0.0323,0.1011,0.5216799224054316
Ningbo,Nagoya,11,-0.0015,0.9382,0.989144669044788
Ningbo,Nagoya,12,-0.0124,0.528,0.8859414910349166
Ningbo,Nagoya,13,0.0383,0.0517,0.4199145038167939
Ningbo,Nagoya,14,0.027,0.1704,0.6370541110330288
Ningbo,Port Klang,1,0.01,0.6093,0.9094425126191812
Ningbo,Port Klang,2,0.0213,0.2793,0.7418252621068397
Ningbo,Port Klang,3,0.0662,0.0007,0.025861111111111112
Ningbo,Port Klang,4,-0.0013,0.9471,0.9908012350443843
Ningbo,Port Klang,5,0.0329,0.094,0.5084979919678715
Ningbo,Port Klang,6,0.0442,0.0246,0.2960904977375565
Ningbo,Port Klang,7,0.0272,0.1663,0.63175
Ningbo,Port Klang,8,0.0107,0.5862,0.8994939481268012
Ningbo,Port Klang,9,0.022,0.2638,0.7267819782496115
Ningbo,Port Klang,10,0.0163,0.4075,0.8225461393596986
Ningbo,Port Klang,11,0.0106,0.5896,0.9010835966676244
Ningbo,Port Klang,12,0.0054,0.7854,0.9541740123315825
Ningbo,Port Klang,13,-0.006,0.7604,0.9502767206953253
Ningbo,Port Klang,14,-0.006,0.7592,0.9494461683121768
Ningbo,Qingdao,1,0.0797,0.0,0.0
Ningbo,Qingdao,2,0.0144,0.4627,0.8528397260273972
Ningbo,Qingdao,3,-0.0182,0.3545,0.7938594867480018
Ningbo,Qingdao,4,-0.0237,0.2287,0.694850942318675
Ningbo,Qingdao,5,-0.0183,0.353,0.7930574324324323
Ningbo,Qingdao,6,0.0034,0.8612,0.9780122543841115
Ningbo,Qingdao,7,-0.0129,0.5121,0.8790756356614097
Ningbo,Qingdao,8,-0.0234,0.2339,0.69825
Ningbo,Qingdao,9,-0.0017,0.9326,0.9874707520891364
Ningbo,Qingdao,10,-0.0122,0.535,0.8868865468071915
Ningbo,Qingdao,11,-0.0122,0.5339,0.8868865468071915
Ningbo,Qingdao,12,-0.0173,0.3783,0.8037364217252396
Ningbo,Qingdao,13,-0.0064,0.7439,0.9445248868778282
Ningbo,Qingdao,14,-0.0174,0.3767,0.8022594075260208
Ningbo,Rotterdam,1,0.0238,0.2251,0.6878414704192992
Ningbo,Rotterdam,2,0.0297,0.1309,0.5722169268693508
Ningbo,Rotterdam,3,0.0061,0.7544,0.9481188118811881
Ningbo,Rotterdam,4,-0.0291,0.1383,0.5852845786963434
Ningbo,Rotterdam,5,0.0355,0.0712,0.480722891566265
Ningbo,Rotterdam,6,0.0472,0.0164,0.23903561643835616
Ningbo,Rotterdam,7,0.0413,0.0358,0.3637866666666667
Ningbo,Rotterdam,8,0.0123,0.5318,0.8863333333333334
Ningbo,Rotterdam,9,-0.0172,0.3827,0.8079222222222222
Ningbo,Rotterdam,10,0.0181,0.3569,0.7939812168231931
Ningbo,Rotterdam,11,0.0122,0.535,0.8868865468071915
Ningbo,Rotterdam,12,0.0067,0.7335,0.940837656099904
Ningbo,Rotterdam,13,-0.0051,0.7943,0.9563720298710114
Ningbo,Rotterdam,14,-0.0052,0.7932,0.9558415213946118
Ningbo,Sakai-Semboku,1,0.0487,0.0132,0.21674074074074073
Ningbo,Sakai-Semboku,2,0.0088,0.6539,0.9183985220374768
Ningbo,Sakai-Semboku,3,-0.0028,0.8886,0.980906036092097
Ningbo,Sakai-Semboku,4,0.0088,0.6562,0.9186799999999999
Ningbo,Sakai-Semboku,5,0.026,0.1856,0.6580646864686469
Ningbo,Sakai-Semboku,6,0.0318,0.1062,0.5330018832391714
Ningbo,Sakai-Semboku,7,-0.0029,0.8838,0.9796734013747136
Ningbo,Sakai-Semboku,8,-0.0372,0.0585,0.4439657631954351
Ningbo,Sakai-Semboku,9,-0.0257,0.192,0.6641352405721717
Ningbo,Sakai-Semboku,10,-0.0199,0.3115,0.7685266573945294
Ningbo,Sakai-Semboku,11,0.0032,0.8715,0.9784640605296342
Ningbo,Sakai-Semboku,12,0.0036,0.8563,0.9780122543841115
Ningbo,Sakai-Semboku,13,-0.0023,0.9086,0.9833939393939395
Ningbo,Sakai-Semboku,14,0.0151,0.4433,0.8398405693950177
Ningbo,Shanghai (Pudong),1,0.1942,0.0,0.0
Ningbo,Shanghai (Pudong),2,0.0494,0.0119,0.2048802588996764
Ningbo,Shanghai (Pudong),3,-0.0257,0.1905,0.6623921568627451
Ningbo,Shanghai (Pudong),4,-0.02,0.3079,0.7672262295081966
Ningbo,Shanghai (Pudong),5,-0.0147,0.4546,0.8482537679635472
Ningbo,Shanghai (Pudong),6,-0.0201,0.3065,0.7657802816901408
Ningbo,Shanghai (Pudong),7,-0.0255,0.1945,0.6644878048780487
Ningbo,Shanghai (Pudong),8,-0.0036,0.8538,0.9780122543841115
Ningbo,Shanghai (Pudong),9,-0.0037,0.8526,0.9777607242940289
Ningbo,Shanghai (Pudong),10,0.0017,0.9313,0.9874707520891364
Ningbo,Shanghai (Pudong),11,0.0071,0.7202,0.9377053352912383
Ningbo,Shanghai (Pudong),12,-0.0087,0.6576,0.9189852941176472
Ningbo,Shanghai (Pudong),13,0.002,0.9174,0.9862800565770863
Ningbo,Shanghai (Pudong),14,-0.0142,0.4712,0.8543912747102931
Ningbo,Singapore,1,-0.02,0.3079,0.7672262295081966
Ningbo,Singapore,2,-0.0399,0.0421,0.3841715265866209
Ningbo,Singapore,3,0.0064,0.7446,0.9445248868778282
Ningbo,Singapore,4,0.0329,0.0945,0.5084979919678715
Ningbo,Singapore,5,0.0395,0.0447,0.3983316582914573
Ningbo,Singapore,6,0.0328,0.0951,0.5084979919678715
Ningbo,Singapore,7,0.0394,0.045,0.399
Ningbo,Singapore,8,-0.0066,0.7356,0.940837656099904
Ningbo,Singapore,9,0.0066,0.737,0.9410539956803455
Ningbo,Singapore,10,0.0464,0.0183,0.25091752577319587
Ningbo,Singapore,11,-0.0067,0.7328,0.9406878919440425
Ningbo,Singapore,12,0.0135,0.4914,0.8667931034482759
Ningbo,Singapore,13,0.0135,0.4923,0.8675827814569536
Ningbo,Singapore,14,0.0335,0.0893,0.5070978723404256
Ningbo,Tianjin Xin Gang,1,0.0573,0.0035,0.08580645161290322
Ningbo,Tianjin Xin Gang,2,0.0795,0.0001,0.004470588235294118
Ningbo,Tianjin Xin Gang,3,0.0295,0.1329,0.5757557003257329
Ningbo,Tianjin Xin Gang,4,0.0073,0.7098,0.9342246412666997
Ningbo,Tianjin Xin Gang,5,-0.0204,0.2983,0.7578586437440307
Ningbo,Tianjin Xin Gang,6,0.0017,0.9309,0.9874707520891364
Ningbo,Tianjin Xin Gang,7,0.0017,0.9322,0.9874707520891364
Ningbo,Tianjin Xin Gang,8,0.0076,0.6982,0.9308338745940545
Ningbo,Tianjin Xin Gang,9,0.041,0.0373,0.36719565217391303
Ningbo,Tianjin Xin Gang,10,-0.0091,0.6433,0.9173098666666666
Ningbo,Tianjin Xin Gang,11,-0.0203,0.3032,0.7625500945179585
Ningbo,Tianjin Xin Gang,12,-0.0307,0.1185,0.5547668122270742
Ningbo,Tianjin Xin Gang,13,-0.014,0.4771,0.8566223422207223
Ningbo,Tianjin Xin Gang,14,-0.014,0.4762,0.8566223422207223
Ningbo,Ulsan,1,0.1035,0.0,0.0
Ningbo,Ulsan,2,0.0391,0.0466,0.4037346278317152
Ningbo,Ulsan,3,-0.011,0.5764,0.8983482298316889
Ningbo,Ulsan,4,0.0104,0.5951,0.9034134094151212
Ningbo,Ulsan,5,0.0247,0.2085,0.6803743119266055
Ningbo,Ulsan,6,0.0247,0.209,0.6803743119266055
Ningbo,Ulsan,7,0.0032,0.8697,0.9780122543841115
Ningbo,Ulsan,8,0.0179,0.3639,0.7939812168231931
Ningbo,Ulsan,9,0.0465,0.018,0.24808290155440413
Ningbo,Ulsan,10,0.0178,0.3653,0.7939812168231931
Ningbo,Ulsan,11,-0.0181,0.3591,0.7939812168231931
Ningbo,Ulsan,12,-0.0034,0.8618,0.9780122543841115
Ningbo,Ulsan,13,-0.0322,0.102,0.5247969052224372
Ningbo,Ulsan,14,-0.0107,0.5883,0.9003782696177063
Ningbo,Yokohama,1,0.0573,0.0035,0.08580645161290322
Ningbo,Yokohama,2,0.0628,0.0014,0.04407100591715976
Ningbo,Yokohama,3,0.0295,0.1329,0.5757557003257329
Ningbo,Yokohama,4,0.0406,0.0389,0.371360568383659
Ningbo,Yokohama,5,0.0295,0.1339,0.5762974939369443
Ningbo,Yokohama,6,0.035,0.0752,0.48084615384615387
Ningbo,Yokohama,7,-0.0094,0.6321,0.9158847199564981
Ningbo,Yokohama,8,-0.0146,0.4577,0.8498639693058947
Ningbo,Yokohama,9,-0.0035,0.8579,0.9780122543841115
Ningbo,Yokohama,10,0.0131,0.5048,0.8730256410256412
Ningbo,Yokohama,11,0.0298,0.1303,0.5714723825226711
Ningbo,Yokohama,12,0.0135,0.4924,0.8675827814569536
Ningbo,Yokohama,13,0.0135,0.4934,0.8680185185185185
Ningbo,Yokohama,14,0.0246,0.2116,0.6813333333333333
Port Klang,Antwerp,1,0.0207,0.2909,0.7536451142440447
Port Klang,Antwerp,2,-0.0082,0.6775,0.9282255987638424
Port Klang,Antwerp,3,-0.0255,0.1937,0.6644878048780487
Port Klang,Antwerp,4,-0.0313,0.1107,0.5373345487693709
Port Klang,Antwerp,5,-0.0198,0.3134,0.7688794848206072
Port Klang,Antwerp,6,-0.0372,0.0585,0.4439657631954351
Port Klang,Antwerp,7,-0.0257,0.1919,0.6641352405721717
Port Klang,Antwerp,8,-0.0026,0.8959,0.9816653632434656
Port Klang,Antwerp,9,-0.037,0.0603,0.447883495145631
Port Klang,Antwerp,10,-0.0138,0.483,0.8601378848728246
Port Klang,Antwerp,11,0.0035,0.8569,0.9780122543841115
Port Klang,Antwerp,12,0.0093,0.6362,0.9164693822497976
Port Klang,Antwerp,13,-0.0251,0.202,0.6744225705329153
Port Klang,Antwerp,14,0.0276,0.1609,0.6248087591240875
Port Klang,Busan,1,0.0088,0.6555,0.9186670179135933
Port Klang,Busan,2,0.0505,0.0102,0.1827070707070707
Port Klang,Busan,3,0.0087,0.6577,0.9189852941176472
Port Klang,Busan,4,0.0325,0.0978,0.5141264822134387
Port Klang,Busan,5,0.0027,0.8913,0.9813153973509934
Port Klang,Busan,6,-0.0152,0.4386,0.836027230383375
Port Klang,Busan,7,-0.0153,0.4378,0.8355911047345768
Port Klang,Busan,8,0.0265,0.1786,0.6514360027378508
Port Klang,Busan,9,0.0085,0.6644,0.9233563218390805
Port Klang,Busan,10,-0.0153,0.4354,0.8334028776978416
Port Klang,Busan,11,-0.0333,0.0909,0.5084979919678715
Port Klang,Busan,12,-0.0035,0.8597,0.9780122543841115
Port Klang,Busan,13,-0.0274,0.1645,0.631270893371758
Port Klang,Busan,14,-0.0031,0.8729,0.9784640605296342
Port Klang,Chiba,1,-0.0009,0.9628,0.9908012350443843
Port Klang,Chiba,2,-0.0228,0.2461,0.712804785209353
Port Klang,Chiba,3,-0.0174,0.377,0.8025733706517394
Port Klang,Chiba,4,-0.0338,0.0857,0.500739934711643
Port Klang,Chiba,5,-0.012,0.5428,0.8870475606014114
Port Klang,Chiba,6,0.0098,0.6166,0.9121056435918822
Port Klang,Chiba,7,0.0044,0.8249,0.9676886438809261
Port Klang,Chiba,8,0.0098,0.619,0.9122525616172805
Port Klang,Chiba,9,-0.0176,0.3722,0.7973580048270313
Port Klang,Chiba,10,0.0261,0.1846,0.6577843268586737
Port Klang,Chiba,11,-0.0122,0.5367,0.8868865468071915
Port Klang,Chiba,12,-0.0177,0.3698,0.7960631067961166
Port Klang,Chiba,13,0.026,0.1865,0.6580646864686469
Port Klang,Chiba,14,0.0374,0.0573,0.4439657631954351
Port Klang,Guangzhou (Nansha),1,0.0079,0.6881,0.9301939393939394
Port Klang,Guangzhou (Nansha),2,0.0301,0.1256,0.5662644067796611
Port Klang,Guangzhou (Nansha),3,0.0134,0.4959,0.8701311367380561
Port Klang,Guangzhou (Nansha),4,-0.0033,0.8656,0.9780122543841115
Port Klang,Guangzhou (Nansha),5,0.0022,0.9109,0.9836818181818182
Port Klang,Guangzhou (Nansha),6,-0.0253,0.1985,0.669203539823009
Port Klang,Guangzhou (Nansha),7,-0.0253,0.198,0.669203539823009
Port Klang,Guangzhou (Nansha),8,0.0081,0.6807,0.930151569277877
Port Klang,Guangzhou (Nansha),9,-0.0087,0.66,0.9195801047120419
Port Klang,Guangzhou (Nansha),10,0.0192,0.3297,0.7816417112299464
Port Klang,Guangzhou (Nansha),11,-0.0143,0.4677,0.8528397260273972
Port Klang,Guangzhou (Nansha),12,-0.0366,0.0628,0.456415300546448
Port Klang,Guangzhou (Nansha),13,-0.0144,0.4659,0.8528397260273972
Port Klang,Guangzhou (Nansha),14,0.0139,0.4789,0.8575682582380633
Port Klang,Gwangyang (Kwangyang),1,-0.0082,0.6749,0.9267450980392158
Port Klang,Gwangyang (Kwangyang),2,-0.0083,0.674,0.9267450980392158
Port Klang,Gwangyang (Kwangyang),3,0.0048,0.8069,0.9650872302158273
Port Klang,Gwangyang (Kwangyang),4,-0.0214,0.2759,0.7383239436619717
Port Klang,Gwangyang (Kwangyang),5,-0.0079,0.6882,0.9301939393939394
Port Klang,Gwangyang (Kwangyang),6,-0.0013,0.9454,0.9908012350443843
Port Klang,Gwangyang (Kwangyang),7,-0.0211,0.2837,0.7445900345337938
Port Klang,Gwangyang (Kwangyang),8,0.0189,0.3376,0.7820972043010752
Port Klang,Gwangyang (Kwangyang),9,0.0386,0.0496,0.41285847589424574
Port Klang,Gwangyang (Kwangyang),10,-0.0273,0.1646,0.631270893371758
Port Klang,Gwangyang (Kwangyang),11,0.0188,0.3398,0.7820972043010752
Port Klang,Gwangyang (Kwangyang),12,0.032,0.1045,0.5294666666666666
Port Klang,Gwangyang (Kwangyang),13,0.0121,0.5375,0.8868865468071915
Port Klang,Gwangyang (Kwangyang),14,-0.0007,0.9707,0.9929644572526417
Port Klang,Hong Kong,1,0.0145,0.4607,0.8523818118708781
Port Klang,Hong Kong,2,0.0083,0.6729,0.9267450980392158
Port Klang,Hong Kong,3,0.0576,0.0033,0.0824225352112676
Port Klang,Hong Kong,4,0.0082,0.675,0.9267450980392158
Port Klang,Hong Kong,5,0.0206,0.2959,0.7557717026378897
Port Klang,Hong Kong,6,0.0267,0.1746,0.6454982626824184
Port Klang,Hong Kong,7,-0.035,0.0749,0.480722891566265
Port Klang,Hong Kong,8,-0.0227,0.2481,0.7151710739341608
Port Klang,Hong Kong,9,-0.0104,0.5969,0.9037189189189189
Port Klang,Hong Kong,10,0.0328,0.096,0.5107200000000001
Port Klang,Hong Kong,11,0.0266,0.1772,0.6514360027378508
Port Klang,Hong Kong,12,-0.0105,0.5941,0.9027142449329147
Port Klang,Hong Kong,13,0.0018,0.9263,0.9874707520891364
Port Klang,Hong Kong,14,-0.004,0.8388,0.9737085514834205
Port Klang,Kaohsiung,1,0.0061,0.7554,0.9481188118811881
Port Klang,Kaohsiung,2,-0.0166,0.3975,0.818065764023211
Port Klang,Kaohsiung,3,0.0174,0.3754,0.8001314102564102
Port Klang,Kaohsiung,4,0.0344,0.0798,0.48579199999999995
Port Klang,Kaohsiung,5,0.023,0.2412,0.7069884297520662
Port Klang,Kaohsiung,6,0.0003,0.9882,0.9962927382753403
Port Klang,Kaohsiung,7,0.0116,0.5547,0.8905635159542445
Port Klang,Kaohsiung,8,-0.0055,0.7817,0.9540866773675762
Port Klang,Kaohsiung,9,0.0116,0.5569,0.890824165915239
Port Klang,Kaohsiung,10,0.0058,0.7664,0.9525297827610371
Port Klang,Kaohsiung,11,-0.0055,0.7782,0.9540866773675762
Port Klang,Kaohsiung,12,-0.0169,0.3896,0.8140769230769231
Port Klang,Kaohsiung,13,-0.0283,0.1502,0.6089254185692542
Port Klang,Kaohsiung,14,-0.0337,0.0869,0.5008754062838571
Port Klang,Kobe,1,0.0021,0.9138,0.9852890149979732
Port Klang,Kobe,2,-0.0208,0.2888,0.750203125
Port Klang,Kobe,3,0.0078,0.6914,0.9301939393939394
Port Klang,Kobe,4,-0.0037,0.8508,0.9767492447129908
Port Klang,Kobe,5,-0.0209,0.2869,0.7492920962199312
Port Klang,Kobe,6,0.0077,0.6949,0.930632134774956
Port Klang,Kobe,7,-0.0095,0.6282,0.915680437756498
Port Klang,Kobe,8,0.0191,0.3309,0.7820972043010752
Port Klang,Kobe,9,-0.0096,0.6261,0.9145667215815486
Port Klang,Kobe,10,0.0133,0.4982,0.8717382439986847
Port Klang,Kobe,11,-0.0211,0.2832,0.7440118518518519
Port Klang,Kobe,12,0.0075,0.702,0.9309337319382163
Port Klang,Kobe,13,0.0132,0.5014,0.8730256410256412
Port Klang,Kobe,14,0.0137,0.4881,0.8641237936772046
Port Klang,Mizushima,1,0.0015,0.9399,0.9895642192756777
Port Klang,Mizushima,2,0.0015,0.9411,0.9898481613285884
Port Klang,Mizushima,3,0.0251,0.2018,0.6743567839195981
Port Klang,Mizushima,4,0.0073,0.7101,0.9342888229475768
Port Klang,Mizushima,5,-0.0046,0.8169,0.9670165526373868
Port Klang,Mizushima,6,-0.0223,0.2562,0.72118043135192
Port Klang,Mizushima,7,0.0131,0.5042,0.8730256410256412
Port Klang,Mizushima,8,-0.0224,0.2551,0.72118043135192
Port Klang,Mizushima,9,-0.0165,0.4017,0.8201411584196394
Port Klang,Mizushima,10,-0.0106,0.5896,0.9010835966676244
Port Klang,Mizushima,11,-0.0166,0.4001,0.8196118598382749
Port Klang,Mizushima,12,-0.0166,0.3994,0.818697996918336
Port Klang,Mizushima,13,0.0011,0.9542,0.9908012350443843
Port Klang,Mizushima,14,-0.0044,0.8221,0.9670165526373868
Port Klang,Nagoya,1,-0.0173,0.3773,0.8025733706517394
Port Klang,Nagoya,2,-0.0227,0.2487,0.7151710739341608
Port Klang,Nagoya,3,-0.0,0.9986,0.9993513920240783
Port Klang,Nagoya,4,-0.0171,0.3854,0.8099763033175356
Port Klang,Nagoya,5,-0.0228,0.247,0.7139543973941368
Port Klang,Nagoya,6,-0.0171,0.3838,0.8085138339920949
Port Klang,Nagoya,7,-0.0115,0.5591,0.8914723049434187
Port Klang,Nagoya,8,-0.0059,0.766,0.9525297827610371
Port Klang,Nagoya,9,-0.0116,0.5571,0.890824165915239
Port Klang,Nagoya,10,0.0338,0.0863,0.500739934711643
Port Klang,Nagoya,11,0.0054,0.7844,0.9541238291066941
Port Klang,Nagoya,12,-0.0116,0.5542,0.8905635159542445
Port Klang,Nagoya,13,0.0053,0.7868,0.9547846715328469
Port Klang,Nagoya,14,0.0171,0.3855,0.8099763033175356
Port Klang,Ningbo,1,-0.0068,0.7279,0.9387704242424243
Port Klang,Ningbo,2,0.0156,0.4262,0.8299355783308932
Port Klang,Ningbo,3,0.01,0.6117,0.9106413407821229
Port Klang,Ningbo,4,0.0325,0.0987,0.516306784660767
Port Klang,Ningbo,5,0.0324,0.0991,0.5178899803536345
Port Klang,Ningbo,6,0.0099,0.6152,0.9116612813370473
Port Klang,Ningbo,7,0.0436,0.0265,0.3078165938864629
Port Klang,Ningbo,8,0.0267,0.1746,0.6454982626824184
Port Klang,Ningbo,9,0.0042,0.8322,0.97111296336916
Port Klang,Ningbo,10,-0.0127,0.5173,0.8802583946274384
Port Klang,Ningbo,11,0.0154,0.4352,0.8334028776978416
Port Klang,Ningbo,12,-0.0016,0.9372,0.9890704225352113
Port Klang,Ningbo,13,-0.0072,0.7143,0.9356494337764648
Port Klang,Ningbo,14,-0.0181,0.3576,0.7939812168231931
Port Klang,Qingdao,1,0.0109,0.5807,0.8983482298316889
Port Klang,Qingdao,2,0.0108,0.5818,0.8983482298316889
Port Klang,Qingdao,3,-0.0057,0.7732,0.9540866773675762
Port Klang,Qingdao,4,0.0217,0.269,0.7284266124936516
Port Klang,Qingdao,5,-0.0002,0.9901,0.9962927382753403
Port Klang,Qingdao,6,0.0217,0.2705,0.7285384615384616
Port Klang,Qingdao,7,-0.0168,0.394,0.8163127187864644
Port Klang,Qingdao,8,-0.0003,0.9862,0.9962927382753403
Port Klang,Qingdao,9,-0.0388,0.0487,0.41124444444444447
Port Klang,Qingdao,10,0.0385,0.0504,0.41505882352941176
Port Klang,Qingdao,11,-0.0055,0.7787,0.9540866773675762
Port Klang,Qingdao,12,0.0109,0.5787,0.8983482298316889
Port Klang,Qingdao,13,0.0219,0.266,0.7281869542886492
Port Klang,Qingdao,14,-0.0217,0.2696,0.7284266124936516
Port Klang,Rotterdam,1,0.0138,0.483,0.8601378848728246
Port Klang,Rotterdam,2,0.0138,0.484,0.8608759612169843
Port Klang,Rotterdam,3,-0.0337,0.0861,0.500739934711643
Port Klang,Rotterdam,4,-0.0278,0.1569,0.6219880774962743
Port Klang,Rotterdam,5,-0.016,0.416,0.8234228337671998
Port Klang,Rotterdam,6,-0.0042,0.8326,0.9711536943652708
Port Klang,Rotterdam,7,0.0017,0.9293,0.9874707520891364
Port Klang,Rotterdam,8,0.0314,0.1107,0.5373345487693709
Port Klang,Rotterdam,9,-0.0102,0.605,0.9071589627959413
Port Klang,Rotterdam,10,-0.0043,0.8281,0.9696978227402683
Port Klang,Rotterdam,11,-0.0043,0.8269,0.9696072294467709
Port Klang,Rotterdam,12,-0.0103,0.6021,0.9061306930693068
Port Klang,Rotterdam,13,0.0253,0.1988,0.669203539823009
Port Klang,Rotterdam,14,-0.004,0.8389,0.9737085514834205
Port Klang,Sakai-Semboku,1,-0.0073,0.709,0.9341282495667246
Port Klang,Sakai-Semboku,2,-0.007,0.7234,0.9387171643602816
Port Klang,Sakai-Semboku,3,-0.0186,0.3431,0.7842886597938145
Port Klang,Sakai-Semboku,4,-0.0012,0.9517,0.9908012350443843
Port Klang,Sakai-Semboku,5,-0.0012,0.9505,0.9908012350443843
Port Klang,Sakai-Semboku,6,0.0162,0.4095,0.8225461393596986
Port Klang,Sakai-Semboku,7,-0.0188,0.3404,0.7820972043010752
Port Klang,Sakai-Semboku,8,-0.0421,0.0324,0.349630831643002
Port Klang,Sakai-Semboku,9,0.0045,0.8198,0.9670165526373868
Port Klang,Sakai-Semboku,10,-0.0014,0.9445,0.9908012350443843
Port Klang,Sakai-Semboku,11,0.0044,0.8222,0.9670165526373868
Port Klang,Sakai-Semboku,12,-0.0247,0.2091,0.6803743119266055
Port Klang,Sakai-Semboku,13,-0.0189,0.3363,0.7820972043010752
Port Klang,Sakai-Semboku,14,-0.0303,0.1241,0.5645714285714286
Port Klang,Shanghai (Pudong),1,-0.0025,0.899,0.9820615258408532
Port Klang,Shanghai (Pudong),2,0.0137,0.4853,0.8626114266622119
Port Klang,Shanghai (Pudong),3,-0.008,0.685,0.930151569277877
Port Klang,Shanghai (Pudong),4,0.0304,0.1225,0.5617334479793638
Port Klang,Shanghai (Pudong),5,0.0249,0.2054,0.6777805331680099
Port Klang,Shanghai (Pudong),6,0.0032,0.8723,0.9784640605296342
Port Klang,Shanghai (Pudong),7,0.0411,0.0365,0.366
Port Klang,Shanghai (Pudong),8,0.0139,0.4783,0.8575682582380633
Port Klang,Shanghai (Pudong),9,0.0031,0.8762,0.9788710625787485
Port Klang,Shanghai (Pudong),10,0.0193,0.3265,0.7799177101967799
Port Klang,Shanghai (Pudong),11,-0.0024,0.9019,0.9828160589922164
Port Klang,Shanghai (Pudong),12,0.0355,0.0711,0.480722891566265
Port Klang,Shanghai (Pudong),13,0.0301,0.1267,0.5678550968828981
Port Klang,Shanghai (Pudong),14,-0.0075,0.7023,0.9309337319382163
Port Klang,Singapore,1,0.0146,0.4579,0.8498639693058947
Port Klang,Singapore,2,-0.0189,0.3369,0.7820972043010752
Port Klang,Singapore,3,-0.0256,0.193,0.6644878048780487
Port Klang,Singapore,4,-0.0189,0.3358,0.7820972043010752
Port Klang,Singapore,5,-0.0323,0.1002,0.520074074074074
Port Klang,Singapore,6,0.0011,0.956,0.9908012350443843
Port Klang,Singapore,7,0.0278,0.1574,0.6221158989598813
Port Klang,Singapore,8,-0.0123,0.5305,0.8859442181134439
Port Klang,Singapore,9,-0.0458,0.0199,0.26075862068965516
Port Klang,Singapore,10,-0.0057,0.772,0.9537947050627033
Port Klang,Singapore,11,0.0143,0.4666,0.8528397260273972
Port Klang,Singapore,12,-0.0058,0.7701,0.9527748837209302
Port Klang,Singapore,13,0.0009,0.9633,0.9908012350443843
Port Klang,Singapore,14,0.0348,0.0776,0.48579199999999995
Port Klang,Tianjin Xin Gang,1,-0.0132,0.5009,0.8730256410256412
Port Klang,Tianjin Xin Gang,2,-0.0356,0.0696,0.4771546391752577
Port Klang,Tianjin Xin Gang,3,-0.0189,0.3366,0.7820972043010752
Port Klang,Tianjin Xin Gang,4,0.0091,0.6442,0.9173098666666666
Port Klang,Tianjin Xin Gang,5,0.0314,0.1097,0.5368628884826325
Port Klang,Tianjin Xin Gang,6,0.0202,0.3039,0.7629768758848514
Port Klang,Tianjin Xin Gang,7,0.0034,0.8633,0.9780122543841115
Port Klang,Tianjin Xin Gang,8,0.0146,0.4594,0.8516447230929989
Port Klang,Tianjin Xin Gang,9,-0.0247,0.2098,0.6804425531914894
Port Klang,Tianjin Xin Gang,10,-0.0191,0.3316,0.7820972043010752
Port Klang,Tianjin Xin Gang,11,-0.0247,0.2088,0.6803743119266055
Port Klang,Tianjin Xin Gang,12,-0.0244,0.2149,0.6854433234421364
Port Klang,Tianjin Xin Gang,13,0.0148,0.4508,0.8450514446793517
Port Klang,Tianjin Xin Gang,14,-0.0129,0.5138,0.8794774774774775
Port Klang,Ulsan,1,0.0047,0.8122,0.9670165526373868
Port Klang,Ulsan,2,-0.0314,0.1094,0.5368628884826325
Port Klang,Ulsan,3,-0.0243,0.2171,0.6854433234421364
Port Klang,Ulsan,4,-0.0243,0.2168,0.6854433234421364
Port Klang,Ulsan,5,-0.0099,0.6159,0.9119365432785973
Port Klang,Ulsan,6,-0.0099,0.6152,0.9116612813370473
Port Klang,Ulsan,7,-0.0243,0.2157,0.6854433234421364
Port Klang,Ulsan,8,0.0117,0.5512,0.8905635159542445
Port Klang,Ulsan,9,-0.01,0.6128,0.9106413407821229
Port Klang,Ulsan,10,-0.0028,0.8884,0.980906036092097
